index,YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
36027,2002,10,AZ,Electric Utilities,Coal,3052713
36028,2002,10,AZ,Electric Utilities,Petroleum,5212
36029,2002,10,AZ,Electric Utilities,Natural Gas,589265
36030,2002,10,AZ,Electric Utilities,Nuclear,1879761
36031,2002,10,AZ,Electric Utilities,Hydroelectric Conventional,401155
36032,2002,10,AZ,Electric Utilities,Solar Thermal and Photovoltaic,32
36033,2002,10,AZ,Electric Utilities,Other Biomass,4229
36034,2002,10,AZ,Electric Utilities,Pumped Storage,13065
36036,2002,10,AZ,Independent Power Producers,Natural Gas,1150015
36037,2002,10,AZ,Independent Power Producers,Other Biomass,0
36038,2002,10,AZ,Independent Power Producers,Other,8735
36040,2002,10,AZ,Electric Power,Natural Gas,60923
36042,2002,10,AZ,Commercial Power,Petroleum,13
36043,2002,10,AZ,Commercial Power,Natural Gas,273
36044,2002,10,AZ,Commercial Power,Other Biomass,0
36046,2002,10,AZ,Industrial Power,Coal,6289
36047,2002,10,AZ,Industrial Power,Petroleum,735
36048,2002,10,AZ,Industrial Power,Natural Gas,12005
36050,2002,10,CA,Total Electric Power,Coal,217024
36051,2002,10,CA,Total Electric Power,Petroleum,164799
36052,2002,10,CA,Total Electric Power,Natural Gas,7070808
36053,2002,10,CA,Total Electric Power,Other Gases,100201
36054,2002,10,CA,Total Electric Power,Nuclear,2948833
36055,2002,10,CA,Total Electric Power,Hydroelectric Conventional,1864410
36056,2002,10,CA,Total Electric Power,Wind,284412
36057,2002,10,CA,Total Electric Power,Solar Thermal and Photovoltaic,30924
36058,2002,10,CA,Total Electric Power,Wood and Wood Derived Fuels,333584
36059,2002,10,CA,Total Electric Power,Geothermal,1119445
36060,2002,10,CA,Total Electric Power,Other Biomass,174061
36061,2002,10,CA,Total Electric Power,Pumped Storage,-7850
36062,2002,10,CA,Total Electric Power,Other,36282
36064,2002,10,CA,Electric Utilities,Petroleum,4251
36065,2002,10,CA,Electric Utilities,Natural Gas,669307
36066,2002,10,CA,Electric Utilities,Nuclear,2948833
36067,2002,10,CA,Electric Utilities,Hydroelectric Conventional,1804952
36068,2002,10,CA,Electric Utilities,Wind,238
36069,2002,10,CA,Electric Utilities,Solar Thermal and Photovoltaic,185
36070,2002,10,CA,Electric Utilities,Geothermal,106926
36071,2002,10,CA,Electric Utilities,Other Biomass,12727
36072,2002,10,CA,Electric Utilities,Pumped Storage,-7850
36073,2002,10,CA,Electric Utilities,Other,5050
36075,2002,10,CA,Independent Power Producers,Petroleum,73678
36076,2002,10,CA,Independent Power Producers,Natural Gas,3054279
36077,2002,10,CA,Independent Power Producers,Other Gases,0
36078,2002,10,CA,Independent Power Producers,Hydroelectric Conventional,59458
36079,2002,10,CA,Independent Power Producers,Wind,284174
36080,2002,10,CA,Independent Power Producers,Solar Thermal and Photovoltaic,30739
36081,2002,10,CA,Independent Power Producers,Wood and Wood Derived Fuels,221045
36082,2002,10,CA,Independent Power Producers,Geothermal,1012519
36083,2002,10,CA,Independent Power Producers,Other Biomass,120117
36084,2002,10,CA,Independent Power Producers,Other,17303
36086,2002,10,CA,Electric Power,Coal,174144
36087,2002,10,CA,Electric Power,Petroleum,72721
36088,2002,10,CA,Electric Power,Natural Gas,2039098
36089,2002,10,CA,Electric Power,Other Gases,0
36090,2002,10,CA,Electric Power,Wood and Wood Derived Fuels,24726
36091,2002,10,CA,Electric Power,Other Biomass,6790
36092,2002,10,CA,Electric Power,Other,2810
36094,2002,10,CA,Commercial Power,Petroleum,763
36095,2002,10,CA,Commercial Power,Natural Gas,134789
36096,2002,10,CA,Commercial Power,Other Gases,0
36097,2002,10,CA,Commercial Power,Other Biomass,30898
36098,2002,10,CA,Commercial Power,Other,8256
36100,2002,10,CA,Industrial Power,Coal,42879
36101,2002,10,CA,Industrial Power,Petroleum,13386
36102,2002,10,CA,Industrial Power,Natural Gas,1173335
36103,2002,10,CA,Industrial Power,Other Gases,100201
36104,2002,10,CA,Industrial Power,Wood and Wood Derived Fuels,87813
36105,2002,10,CA,Industrial Power,Other Biomass,3530
36106,2002,10,CA,Industrial Power,Other,2863
36108,2002,10,CO,Total Electric Power,Coal,2951146
36109,2002,10,CO,Total Electric Power,Petroleum,547
36110,2002,10,CO,Total Electric Power,Natural Gas,803861
36111,2002,10,CO,Total Electric Power,Other Gases,80
36112,2002,10,CO,Total Electric Power,Hydroelectric Conventional,36152
36113,2002,10,CO,Total Electric Power,Wind,9972
36114,2002,10,CO,Total Electric Power,Other Biomass,2527
36115,2002,10,CO,Total Electric Power,Pumped Storage,-14701
36116,2002,10,CO,Total Electric Power,Other,0
36118,2002,10,CO,Electric Utilities,Coal,2929300
36119,2002,10,CO,Electric Utilities,Petroleum,490
36120,2002,10,CO,Electric Utilities,Natural Gas,482717
36121,2002,10,CO,Electric Utilities,Other Gases,80
36122,2002,10,CO,Electric Utilities,Hydroelectric Conventional,34325
36123,2002,10,CO,Electric Utilities,Wind,3948
36124,2002,10,CO,Electric Utilities,Other Biomass,0
36125,2002,10,CO,Electric Utilities,Pumped Storage,-14701
36126,2002,10,CO,Electric Utilities,Other,0
36128,2002,10,CO,Independent Power Producers,Natural Gas,110493
36129,2002,10,CO,Independent Power Producers,Hydroelectric Conventional,1827
36130,2002,10,CO,Independent Power Producers,Wind,6024
36132,2002,10,CO,Electric Power,Coal,21846
36133,2002,10,CO,Electric Power,Petroleum,55
36134,2002,10,CO,Electric Power,Natural Gas,192200
36135,2002,10,CO,Electric Power,Other Biomass,2527
36137,2002,10,CO,Commercial Power,Natural Gas,12359
36139,2002,10,CO,Industrial Power,Petroleum,3
36140,2002,10,CO,Industrial Power,Natural Gas,6092
36142,2002,10,CT,Total Electric Power,Coal,136451
36143,2002,10,CT,Total Electric Power,Petroleum,219477
36144,2002,10,CT,Total Electric Power,Natural Gas,738919
36145,2002,10,CT,Total Electric Power,Other Gases,0
36146,2002,10,CT,Total Electric Power,Nuclear,1251934
36147,2002,10,CT,Total Electric Power,Hydroelectric Conventional,14350
36148,2002,10,CT,Total Electric Power,Other Biomass,66233
36149,2002,10,CT,Total Electric Power,Pumped Storage,-315
36150,2002,10,CT,Total Electric Power,Other,66023
36152,2002,10,CT,Electric Utilities,Petroleum,77
36153,2002,10,CT,Electric Utilities,Hydroelectric Conventional,1711
36155,2002,10,CT,Independent Power Producers,Coal,470
36156,2002,10,CT,Independent Power Producers,Petroleum,217047
36157,2002,10,CT,Independent Power Producers,Natural Gas,661610
36158,2002,10,CT,Independent Power Producers,Other Gases,0
36159,2002,10,CT,Independent Power Producers,Nuclear,1251934
36160,2002,10,CT,Independent Power Producers,Hydroelectric Conventional,12638
36161,2002,10,CT,Independent Power Producers,Other Biomass,66233
36162,2002,10,CT,Independent Power Producers,Pumped Storage,-315
36163,2002,10,CT,Independent Power Producers,Other,66023
36165,2002,10,CT,Electric Power,Coal,135981
36166,2002,10,CT,Electric Power,Petroleum,0
36167,2002,10,CT,Electric Power,Natural Gas,51161
36169,2002,10,CT,Commercial Power,Petroleum,0
36170,2002,10,CT,Commercial Power,Natural Gas,3782
36172,2002,10,CT,Industrial Power,Petroleum,2353
36173,2002,10,CT,Industrial Power,Natural Gas,22366
36175,2002,10,DC,Total Electric Power,Petroleum,-565
36177,2002,10,DC,Independent Power Producers,Petroleum,-565
36179,2002,10,DE,Total Electric Power,Coal,353791
36180,2002,10,DE,Total Electric Power,Petroleum,82335
36181,2002,10,DE,Total Electric Power,Natural Gas,112742
36182,2002,10,DE,Total Electric Power,Other Gases,21940
36184,2002,10,DE,Electric Utilities,Petroleum,7383
36185,2002,10,DE,Electric Utilities,Natural Gas,506
36187,2002,10,DE,Independent Power Producers,Coal,346839
36188,2002,10,DE,Independent Power Producers,Petroleum,48145
36189,2002,10,DE,Independent Power Producers,Natural Gas,112182
36191,2002,10,DE,Industrial Power,Coal,6952
36192,2002,10,DE,Industrial Power,Petroleum,26807
36193,2002,10,DE,Industrial Power,Natural Gas,54
36194,2002,10,DE,Industrial Power,Other Gases,21940
36196,2002,10,FL,Total Electric Power,Coal,5686935
36197,2002,10,FL,Total Electric Power,Petroleum,3574491
36198,2002,10,FL,Total Electric Power,Natural Gas,6249925
36199,2002,10,FL,Total Electric Power,Other Gases,680
36200,2002,10,FL,Total Electric Power,Nuclear,2411207
36201,2002,10,FL,Total Electric Power,Hydroelectric Conventional,15280
36202,2002,10,FL,Total Electric Power,Wood and Wood Derived Fuels,129378
36203,2002,10,FL,Total Electric Power,Other Biomass,165863
36204,2002,10,FL,Total Electric Power,Other,223377
36206,2002,10,FL,Electric Utilities,Coal,5458421
36207,2002,10,FL,Electric Utilities,Petroleum,3341392
36208,2002,10,FL,Electric Utilities,Natural Gas,5393318
36209,2002,10,FL,Electric Utilities,Nuclear,2411207
36210,2002,10,FL,Electric Utilities,Hydroelectric Conventional,15280
36211,2002,10,FL,Electric Utilities,Other Biomass,7556
36212,2002,10,FL,Electric Utilities,Other,457
36214,2002,10,FL,Independent Power Producers,Petroleum,223056
36215,2002,10,FL,Independent Power Producers,Natural Gas,475841
36216,2002,10,FL,Independent Power Producers,Other Gases,4
36217,2002,10,FL,Independent Power Producers,Wood and Wood Derived Fuels,17085
36218,2002,10,FL,Independent Power Producers,Other Biomass,125812
36219,2002,10,FL,Independent Power Producers,Other,95464
36221,2002,10,FL,Electric Power,Coal,210735
36222,2002,10,FL,Electric Power,Petroleum,1685
36223,2002,10,FL,Electric Power,Natural Gas,289180
36224,2002,10,FL,Electric Power,Wood and Wood Derived Fuels,19220
36225,2002,10,FL,Electric Power,Other Biomass,18422
36226,2002,10,FL,Electric Power,Other,0
36228,2002,10,FL,Commercial Power,Natural Gas,6132
36229,2002,10,FL,Commercial Power,Other Biomass,3348
36231,2002,10,FL,Industrial Power,Coal,17779
36232,2002,10,FL,Industrial Power,Petroleum,8359
36233,2002,10,FL,Industrial Power,Natural Gas,85453
36234,2002,10,FL,Industrial Power,Other Gases,676
36235,2002,10,FL,Industrial Power,Wood and Wood Derived Fuels,93073
36236,2002,10,FL,Industrial Power,Other Biomass,10724
36237,2002,10,FL,Industrial Power,Other,127457
36239,2002,10,GA,Total Electric Power,Coal,6840937
36240,2002,10,GA,Total Electric Power,Petroleum,117522
36241,2002,10,GA,Total Electric Power,Natural Gas,555128
36242,2002,10,GA,Total Electric Power,Nuclear,2163997
36243,2002,10,GA,Total Electric Power,Hydroelectric Conventional,208085
36244,2002,10,GA,Total Electric Power,Wood and Wood Derived Fuels,632390
36245,2002,10,GA,Total Electric Power,Other Biomass,12523
36246,2002,10,GA,Total Electric Power,Pumped Storage,-62639
36247,2002,10,GA,Total Electric Power,Other,3293
36249,2002,10,GA,Electric Utilities,Coal,6690811
36250,2002,10,GA,Electric Utilities,Petroleum,18344
36251,2002,10,GA,Electric Utilities,Natural Gas,17025
36252,2002,10,GA,Electric Utilities,Nuclear,2163997
36253,2002,10,GA,Electric Utilities,Hydroelectric Conventional,205053
36254,2002,10,GA,Electric Utilities,Pumped Storage,-62639
36256,2002,10,GA,Independent Power Producers,Petroleum,660
36257,2002,10,GA,Independent Power Producers,Natural Gas,476262
36258,2002,10,GA,Independent Power Producers,Hydroelectric Conventional,187
36259,2002,10,GA,Independent Power Producers,Other Biomass,1838
36260,2002,10,GA,Independent Power Producers,Other,0
36262,2002,10,GA,Electric Power,Petroleum,0
36263,2002,10,GA,Electric Power,Natural Gas,28188
36265,2002,10,GA,Commercial Power,Petroleum,271
36266,2002,10,GA,Commercial Power,Natural Gas,0
36267,2002,10,GA,Commercial Power,Other,0
36269,2002,10,GA,Industrial Power,Coal,150125
36270,2002,10,GA,Industrial Power,Petroleum,98247
36271,2002,10,GA,Industrial Power,Natural Gas,33654
36272,2002,10,GA,Industrial Power,Hydroelectric Conventional,2846
36273,2002,10,GA,Industrial Power,Wood and Wood Derived Fuels,632390
36274,2002,10,GA,Industrial Power,Other Biomass,10684
36275,2002,10,GA,Industrial Power,Other,3293
36277,2002,10,HI,Total Electric Power,Coal,104839
36278,2002,10,HI,Total Electric Power,Petroleum,861942
36279,2002,10,HI,Total Electric Power,Other Gases,3701
36280,2002,10,HI,Total Electric Power,Hydroelectric Conventional,5587
36281,2002,10,HI,Total Electric Power,Wind,160
36282,2002,10,HI,Total Electric Power,Geothermal,3745
36283,2002,10,HI,Total Electric Power,Other Biomass,18690
36284,2002,10,HI,Total Electric Power,Other,14270
36286,2002,10,HI,Electric Utilities,Petroleum,680604
36287,2002,10,HI,Electric Utilities,Hydroelectric Conventional,-9
36288,2002,10,HI,Electric Utilities,Wind,159
36290,2002,10,HI,Independent Power Producers,Hydroelectric Conventional,2106
36291,2002,10,HI,Independent Power Producers,Wind,1
36292,2002,10,HI,Independent Power Producers,Geothermal,3745
36293,2002,10,HI,Independent Power Producers,Other Biomass,17188
36294,2002,10,HI,Independent Power Producers,Other,13411
36296,2002,10,HI,Electric Power,Coal,104839
36297,2002,10,HI,Electric Power,Petroleum,165262
36298,2002,10,HI,Electric Power,Other Biomass,0
36299,2002,10,HI,Electric Power,Other,859
36301,2002,10,HI,Industrial Power,Coal,0
36302,2002,10,HI,Industrial Power,Petroleum,16076
36303,2002,10,HI,Industrial Power,Other Gases,3701
36304,2002,10,HI,Industrial Power,Hydroelectric Conventional,3490
36305,2002,10,HI,Industrial Power,Other Biomass,1502
36307,2002,10,IA,Total Electric Power,Coal,2925501
36308,2002,10,IA,Total Electric Power,Petroleum,3885
36309,2002,10,IA,Total Electric Power,Natural Gas,30392
36310,2002,10,IA,Total Electric Power,Nuclear,415893
36311,2002,10,IA,Total Electric Power,Hydroelectric Conventional,88097
36312,2002,10,IA,Total Electric Power,Wind,72520
36313,2002,10,IA,Total Electric Power,Wood and Wood Derived Fuels,0
36314,2002,10,IA,Total Electric Power,Other Biomass,7632
36315,2002,10,IA,Total Electric Power,Other,0
36317,2002,10,IA,Electric Utilities,Coal,2826993
36318,2002,10,IA,Electric Utilities,Petroleum,3333
36319,2002,10,IA,Electric Utilities,Natural Gas,18534
36320,2002,10,IA,Electric Utilities,Nuclear,415893
36321,2002,10,IA,Electric Utilities,Hydroelectric Conventional,87367
36322,2002,10,IA,Electric Utilities,Wind,879
36323,2002,10,IA,Electric Utilities,Other Biomass,2612
36325,2002,10,IA,Independent Power Producers,Petroleum,105
36326,2002,10,IA,Independent Power Producers,Hydroelectric Conventional,730
36327,2002,10,IA,Independent Power Producers,Wind,71641
36329,2002,10,IA,Electric Power,Coal,8423
36330,2002,10,IA,Electric Power,Natural Gas,0
36331,2002,10,IA,Electric Power,Other Biomass,4168
36333,2002,10,IA,Commercial Power,Coal,4809
36334,2002,10,IA,Commercial Power,Petroleum,440
36335,2002,10,IA,Commercial Power,Natural Gas,1940
36336,2002,10,IA,Commercial Power,Other Biomass,852
36337,2002,10,IA,Commercial Power,Other,0
36339,2002,10,IA,Industrial Power,Coal,85276
36340,2002,10,IA,Industrial Power,Petroleum,8
36341,2002,10,IA,Industrial Power,Natural Gas,9919
36342,2002,10,IA,Industrial Power,Wood and Wood Derived Fuels,0
36344,2002,10,ID,Total Electric Power,Coal,5954
36345,2002,10,ID,Total Electric Power,Petroleum,11
36346,2002,10,ID,Total Electric Power,Natural Gas,21315
36347,2002,10,ID,Total Electric Power,Hydroelectric Conventional,451118
36348,2002,10,ID,Total Electric Power,Wood and Wood Derived Fuels,48275
36349,2002,10,ID,Total Electric Power,Other,8041
36351,2002,10,ID,Electric Utilities,Petroleum,11
36352,2002,10,ID,Electric Utilities,Natural Gas,4422
36353,2002,10,ID,Electric Utilities,Hydroelectric Conventional,423214
36355,2002,10,ID,Independent Power Producers,Natural Gas,0
36356,2002,10,ID,Independent Power Producers,Hydroelectric Conventional,27904
36358,2002,10,ID,Electric Power,Natural Gas,11248
36359,2002,10,ID,Electric Power,Wood and Wood Derived Fuels,4813
36361,2002,10,ID,Industrial Power,Coal,5954
36362,2002,10,ID,Industrial Power,Natural Gas,5645
36363,2002,10,ID,Industrial Power,Wood and Wood Derived Fuels,43462
36364,2002,10,ID,Industrial Power,Other,8041
36366,2002,10,IL,Total Electric Power,Coal,7292340
36367,2002,10,IL,Total Electric Power,Petroleum,16066
36368,2002,10,IL,Total Electric Power,Natural Gas,278390
36369,2002,10,IL,Total Electric Power,Other Gases,18948
36370,2002,10,IL,Total Electric Power,Nuclear,7553097
36371,2002,10,IL,Total Electric Power,Hydroelectric Conventional,9144
36372,2002,10,IL,Total Electric Power,Other Biomass,50002
36373,2002,10,IL,Total Electric Power,Other,9789
36375,2002,10,IL,Electric Utilities,Coal,1336751
36376,2002,10,IL,Electric Utilities,Petroleum,3749
36377,2002,10,IL,Electric Utilities,Natural Gas,12911
36378,2002,10,IL,Electric Utilities,Hydroelectric Conventional,3648
36380,2002,10,IL,Independent Power Producers,Coal,5788095
36381,2002,10,IL,Independent Power Producers,Petroleum,12238
36382,2002,10,IL,Independent Power Producers,Natural Gas,133405
36383,2002,10,IL,Independent Power Producers,Nuclear,7553097
36384,2002,10,IL,Independent Power Producers,Hydroelectric Conventional,5477
36385,2002,10,IL,Independent Power Producers,Other Biomass,32078
36386,2002,10,IL,Independent Power Producers,Other,8858
36388,2002,10,IL,Electric Power,Coal,5323
36389,2002,10,IL,Electric Power,Petroleum,52
36390,2002,10,IL,Electric Power,Natural Gas,47405
36391,2002,10,IL,Electric Power,Other Gases,0
36392,2002,10,IL,Electric Power,Other Biomass,12271
36394,2002,10,IL,Commercial Power,Coal,799
36395,2002,10,IL,Commercial Power,Petroleum,25
36396,2002,10,IL,Commercial Power,Natural Gas,30576
36397,2002,10,IL,Commercial Power,Hydroelectric Conventional,19
36398,2002,10,IL,Commercial Power,Other Biomass,275
36399,2002,10,IL,Commercial Power,Other,0
36401,2002,10,IL,Industrial Power,Coal,161372
36402,2002,10,IL,Industrial Power,Petroleum,2
36403,2002,10,IL,Industrial Power,Natural Gas,54093
36404,2002,10,IL,Industrial Power,Other Gases,18948
36405,2002,10,IL,Industrial Power,Other Biomass,5378
36406,2002,10,IL,Industrial Power,Other,931
36408,2002,10,IN,Total Electric Power,Coal,9715335
